@relation myAtributefile1

@attribute 0):управление_сторона_Фоменко_банк_начальник_Иван_абсолют_отдел NUMERIC
@attribute 1):Сша_представитель_Джордж_инвестор_конгресс_Буш_президент NUMERIC
@attribute 2):большинство_бейнер_республиканец_Джон_глава NUMERIC
@attribute 3):Абэ_премьер-министр_Синдзо_аналитик NUMERIC
@attribute 4):выходить_отмечать_торговаться_брать_негатив_решение_целое_переговоры_удаваться_норникель_стимул_игрок_зона_инфляция_лидер_подниматься_движение_выводить_отсутствие_экономия_индекс_обещание_еврозона_статистика_оставаться_стимулирование_открытие_объявлять_демонстрировать_идея_вводить_боковик_составлять_победа_повышать_рынок_ликвидировать_каникулы_мера_цифра_доводить_факт_экономика_появляться_камень_выборы_размер_оптимизм_продолжать_уровень_преткновение_пойти_возвращение_сообщать_закрепляться_удерживаться_спикер_преодолевать_итог_баланс_бумага_проседать NUMERIC
@attribute 5):Рф_страна NUMERIC
@attribute 6):Сша_Япония NUMERIC
@attribute 7):завершать_завершаться NUMERIC
@attribute 8):бренд_раз_отмечать_фирма_обсуждать_президент_оао_снижаться_фанат_федерация_закупка_актив_человек_миграция_выполнение_занижение_стимулировать_приходиться_профсоюз_посредник_оператор_Сми_акция_отражаться_председатель_материал_приезжий_Александр_праздник_конкуренция_популярность_представитель_Россия_лидировать_занимать_Й_продажа_рынок_договариваться_показывать_подсчет_Г_утверждать_вице-президент_Иван_мнение_рабочий_мигрант_министерство_начинаться_продукция_отмечаться_война_возвращение_правительство_данные_представляться_сеть_модель_Матс_рекомендация_заказывать_Гранрида_полночь_подешеветь_игрок_прогноз_находиться_разрабатывать_организация_Фмс_отсутствие_абонент_подразделение_страхование_член_становиться_наращивать_договор_капать_комментировать_бонус_коммуникация_устанавливаться_право_стратегия_востребовать_падение_запрет_денежка_взглядывать_опрос_евросеть_мочь_снижать_маркетинг_работник_пик_объем_утверждение_обсуждаться_сила_получать_учет_разрешение_приезжать_сектор_пресс-служба_переламывать_сентябрь_успех_понимать_доля_страховать_сокращать_квартал_торговать_смартфон_источник_блеск_вопрос_деятельность_Шмаков_график_тысяча_пользоваться_составлять_работа_устройство_труд_директор_руководство_связь_заключать_слово_ситуация_совет_стоимость_Рф_продукт_подтверждать_риа_Мархулия_прибытие_работодатель_удерживать_упоминать_предлагать_Михаил_компания_запрещать_начинать_потерять_иностранец_Мамука_промедлить_играть_устанавливать_поставка_Стрешинский_настрой_закупать_выручка_минтруд_продаваться_проводить_прибыль_смочь_ведомство_цена_уполномоченный_защита_успевать_ростелеком_потребность_подкорректировать_новость_квота_минимум_регион_акционер_страна_поток_молодежь_объединение_работать_Провоторов_отрасль_польза_запрос_начало_продавать_стоить_въезд_продолжать_мегафон_конкурент_привлечение_гендиректор_объединять_въезжать_говорить_делать NUMERIC
@attribute 9):ставка NUMERIC
@attribute 10):отмена_отметка NUMERIC
@attribute 11):считать_убыток_быть_бумага NUMERIC
@attribute 12):торги NUMERIC
@attribute 13):американец NUMERIC
@attribute 14):республиканец NUMERIC
@attribute 15):рост NUMERIC
@attribute 16):создавать_развитие_уходить_подготовить_лекция_концепция_указывать_становиться_компонент_возраст_смысл_привлекать_инструмент_слово_цель_исполнитель_задача_предназначать_видеоурок_обеспечение_сумма_максимум_иметь_школа_выполнять_назначать_патент_данные_обоснование_общество_оплата_половина_имя_уезжать_новость NUMERIC
@attribute 17):действие_развитие_поручать_запускать_приостанавливать_распределять_право_система_ограничение_пункт_выделение_бюджет_продажа_существовать_лицензия_обходить_получать_повестка_сравнение_радиослужба_предоставлять_констатировать_предоставление NUMERIC
@attribute 18):прага_отслуживать_экс-президент_средство_критик_быть_похороны_становиться_президент_заседание_скончаться_анна_дом_обращаться_гавел_костел_пройти_сопротивление_сказать_состояться_побеждать_комментарий_время_кардинал_встречаться_создание_поколение_революция_сообщать_болезнь_деятельность_проходить_память_инициатор_архиепископ NUMERIC
@attribute 19):акция NUMERIC
@attribute 20):деньги_обслуживать_отмечать_фотогалерея_плав_платить_насчитывать_действовать_подписчик_сообщение_сталкиваться_смысл_интернет_литература_закон_оказывать_подавать_выплачивать_налог_доход_прибыль_кофейня_веб_подступаться_надеяться_стоять_выгода_язык_пытаться_позволять_уплата_юрисдикция_карьера_рынок_ретейлер_решать_управлять_мнение_работать_вести_завершать_кампания_продукт_зарегистрировать_право_уклонение_система_пойти_заявлять_бизнес_удерживать_петиция_ходатайство_сеть_мочь_использование_давление_пара NUMERIC
@attribute 21):демократ NUMERIC
@attribute 22):рынок_Москва_составлять_Остоженка_хамовник_столица_эксперт_индекс_пруд_район_компания_продавец NUMERIC
@attribute 23):ритейлер_покупатель NUMERIC
@attribute 24):рекорд_производитель_Китай_фотогалерея_рустелеком_Россия_скатиться_производство_стартовать_китаец_директор_Америка_старт_цифра NUMERIC
@attribute 25):будущее_эксперт_компания NUMERIC
@attribute 26):Concept26 NUMERIC
@attribute 27):Кенилворт_человек_Уорик_владелец_Смит_кит_Фрэнсис_магазин_поход_Френсис NUMERIC
@attribute 28):десяток_клиент_миллион_Европа_сервис_продавец NUMERIC
@attribute 29):сотрудник_сотня NUMERIC
@attribute 30):финансы_полиция_компания_новость NUMERIC
@attribute 31):Кенилворт_Уорик_страна_Ес_Люксембург NUMERIC
@attribute 32):открывать_открываться NUMERIC
@attribute 33):сайт NUMERIC
@attribute 34):погода NUMERIC
@attribute 35):Concept35 NUMERIC
@attribute 36):думать_доллар_процент NUMERIC
@attribute 37):занимать_азамат NUMERIC
@attribute 38):отвечать NUMERIC
@attribute 39):Concept39 NUMERIC
@attribute 40):ребенок NUMERIC
@attribute 41):Андрей NUMERIC
@attribute 42):ведомство_Иаа_образование_министерство_компания NUMERIC
@attribute 43):Россия_государство NUMERIC
@attribute 44):конкурс NUMERIC
@attribute 45):потратить NUMERIC
@attribute 46):программа_госпрограмма NUMERIC
@attribute 47):материал NUMERIC
@attribute 48):быть_сайт_поддержка NUMERIC
@attribute 49):обучение NUMERIC
@attribute 50):деньги NUMERIC
@attribute 51):напоминать_находиться_предполагать_подчеркивать_сотрудничество_похититель_быть_обстоятельство_поиск_ссылка_интерес_раскрываться_данные_информация_добавлять_принимать_слово_работать NUMERIC
@attribute 52):отношение_микроблога_ответ_закрытие_находиться_предполагать_одобрять_быть_запрет_госдума_денонсация_становиться_санкция_чтение_предусматривать_мочь_написать_относиться_усыновитель_усыновление NUMERIC
@attribute 53):позволять_тысяча_развитие_ритм_приводить_вариант_сокращение_работа_быть_эксперимент_изображение_ход_симптом_имплантировать_условие_слово_исследователь_определять_трудиться_инъекция_результат_водитель_частота_спецификация_способность_доказывать_создание_проводить_подтверждаться_опубликовывать_располагаться_надеяться_имплантация_генерировать_импульс_мышца_испытание_участок_оставаться_эмбрион_технология NUMERIC
@attribute 54):накапливаться_расправа_пик_останавливаться_избивать_отбывание_дело_вражда_сфотографироваться_признавать_уклоняться_камера_комментарий_снимать_полоса_служить_дрова_изба_доказательство_преступление_новость_отношение_наказывать_сослуживец_построить_называться_ссора_военнослужащий_зафиксировать_угрожать_дедовщина_показывать_белонос_применение_лицо_парень_мнение_вид_канал_собирать_действие_колония_заниматься_достигать_продолжать_буква_называть_ак_нарушение_неповиновение_внимание_масштаб_вымогательство_делать NUMERIC
@attribute 55):борьба_лекарство_выделять NUMERIC
@attribute 56):наполнение NUMERIC
@attribute 57):молодежь NUMERIC
@attribute 58):управление_угонять_регион_андеррайтинг_рейтинг_посетитель_область_альфастрахование_Москва_автомобиль_модель_портал_оборудование_неугонять_компания NUMERIC
@attribute 59):считать NUMERIC
@attribute 60):вкладывать NUMERIC
@attribute 61):отмечать_демонстрировать_особняк_число_метр_обзор_проект_выставлять_рассчитывать_занимать_продажа_учет_спрос_вырастать_слово_обновляться_пентхаус_объект_показатель_находиться_пешкова_этаж_цена_тема_период_жилье_располагать_предлагаться_превышать_относиться_лента NUMERIC
@attribute 62):соревнование NUMERIC
@attribute 63):организация NUMERIC
@attribute 64):разработка NUMERIC
@attribute 65):олимпиада NUMERIC
@attribute 66):учитель NUMERIC
@attribute 67):запчасть_заказывать_бизнес-план_отмечать_бренд_пользоваться_популярность_составлять_подробность_любить_следовать_альфастрахование_занимать_производство_продажа_заказчик_получать_поставщик_застраховывать_программа_спрос_заявка_цель_телефон_каско_расчет_исследование_выглядеть_поиск_услуга_помощь_бизнес_предложение_заказ_разбор NUMERIC
@attribute 68):документ_подписывать_снег_преследование_мошенничество_быть_осуществлять_повреждение_кровля_сообщение_дело_говориться_устанавливать_получать_дом_условие_кодекс_телефон_проводить_включать_вопрос_подлежать_возбуждать_бизнес-план_случай_средство_проведение_проверка_материал_составлять_работа_кв_отправлять_договор_статья_поставщик_тыс_оборудование_акт_стоимость_наличие_уборка_сообщать_соответствие_бизнес_помощь_решаться_оплата_подрядчик NUMERIC
@attribute 69):определяться NUMERIC
@attribute 70):подразумевать NUMERIC
@attribute 71):победа_григорий_защита_тема_соперник_рамка_проводить_становиться NUMERIC
@attribute 72):проректор NUMERIC
@attribute 73):происходить NUMERIC
@attribute 74):Сергей_Марков_россиянин NUMERIC
@attribute 75):гражданин NUMERIC
@attribute 76):Сирия_Рф_посольство_власть_риа_новость NUMERIC
@attribute 77):Сми_завод NUMERIC
@attribute 78):пресса_мид_Италия NUMERIC
@attribute 79):Рф_власть NUMERIC
@attribute 80):Латакия_Сирия_город_район NUMERIC
@attribute 81):посольство NUMERIC
@attribute 82):похищение_подтвердить NUMERIC
@attribute 83):сообщать_выручка_сообщаться NUMERIC
@attribute 84):выходить_публикация_форма_происхождение_пенсия_секрет_переезжать_хозяйство_объяснять_рак_книга_еда_получать_обновление_стараться_долголетие_питание_передавать_часть_толстой_следить_кишка_называть_ссылка_проводить_сообщать_диагностировать_тема_оставаться NUMERIC
@attribute 85):факт NUMERIC
@attribute 86):ресурс_расследование_взламывать_украсть_обвинение_штраф_становиться_фото_оказываться_устанавливать_интернет_сделка_признавать_наказание_предназначать_действие_обнаженность_вина_вынести_зарегистрировать_ссылка_сообщать_данные_пострадать_предусматривать_знаменитость_тема_ограничиваться_внимани_итог_звезда_стража NUMERIC
@attribute 87):тартус NUMERIC
@attribute 88):похищать NUMERIC
@attribute 89):плита_безопасность_случай_публикация_отмечать_правило_погибать_скончаться_устанавливать_срываться_место_добавлять_погрузка_рабочий_уточнять_рассказывать_время_результат_находиться_склад_личность_сообщать_прибытие_данные_упасть_нарушение_тема_происшествие NUMERIC
@attribute 90):Concept90 NUMERIC
@attribute 91):Азия_страна_Россия_Европа NUMERIC
@attribute 92):госстроительство_поправка_законодательство_поддерживать_пострадать_законопроект_закон_логика_око NUMERIC
@attribute 93):пройти NUMERIC
@attribute 94):чтение NUMERIC
@attribute 95):форма_раз_являться_радиочастота_рубеж_нарушать_частность_быть_требоваться_сообщение_призывать_сосредотачиваться_решение_заседание_возраст_закон_заявка_принимать_ранка_учитывать_пресс-служба_промышленность_прописывать_частота_услуга_постановление_спектр_вопрос_тенденция_сфера_возобновлять_случай_назначение_надзор_край_субъект_торги_трудящийся_связь_пояснять_Г_потребоваться_цифра_кадры_слово_стоимость_Рф_роскомнадзор_использоваться_заявлять_соответствие_правительство_проживать_наблюдаться_использование_лукавство_ссылаться_определяться_выдворять_карта_служба_выставлять_осуществлять_покидать_оказываться_проблема_чтение_считать_обязывать_признавать_условие_материнство_минкомсвязь_комментарий_конкурс_разыгрывать_проводить_аукцион_существовать_предложение_ожидаться_комиссия_оставаться_согласование_соглашаться_позволять_проведение_регион_правило_поддерживать_планироваться_законопроект_мгц_конверсия_коммуникация_субсидия_диапазон_рэс_политика_проводиться_ужесточить_производить_заниматься_система_сообщать_участие_мочь_отказываться_основание_работник_ощущать_технология NUMERIC
@attribute 96):сообщение_радио_пробка_глушить_быть NUMERIC
@attribute 97):сообщение_пробка_быть NUMERIC
@attribute 98):руководитель_Ооо_М_портал_посетитель_подрядчик_район_жилкомсервис NUMERIC
@attribute 99):умвд_Россия_район_ведомство_Ооо_М_вертикаль_су_прокуратура_Ск_компания_жилкомсервис_пресс-служба NUMERIC
@attribute 100):Петербург_М_Россия_район NUMERIC
@attribute 101):данные_стоимость_анна NUMERIC
@attribute 102):проигрывать_эстрада_поединок_ринг_расчет_бой_россиянин_счет_ссылка_холл_отправлять_дрозд NUMERIC
@attribute 103):град_страна_Чехия_Чехословакия_Дука_Прага_государство_президент_Гавел_Х_Вацлав_Доминик_Вацлава NUMERIC
@attribute 104):Чехов_государство_глава_Х NUMERIC
@attribute 105):Чсср_собрание_форум_информагентство_власть_организация_риа_новость NUMERIC
@attribute 106):квартира_Москва_сотня_аналитик NUMERIC
@attribute 107):Дагестан_сослуживец_выходец NUMERIC
@attribute 108):даг NUMERIC
@attribute 109):Денис_военнослужащий NUMERIC
@attribute 110):армия_Ск_суд NUMERIC
@attribute 111):Рф_область NUMERIC
@attribute 112):страна_Кавказ NUMERIC
@attribute 113):разгуливать_отмечать_наручник_внесение_страница_огайо_угрожать_обсуждаться_доступ_газета_закон_вырастать_жизнь_комментарий_уставать_закрывать_результат_возможность_опубликовывать_поправка_высказываться_опрос_проживать_событие_убивать_винтовка_окрестности_ворваться_написать_успевать_покончить_начинать_образец NUMERIC
@attribute 114):поселение NUMERIC
@attribute 115):проблема NUMERIC
@attribute 116):чечня_чечнов NUMERIC
@attribute 117):раз_разбудить_образ_образующая_разжигание NUMERIC
@attribute 118):слово NUMERIC
@attribute 119):ненависть NUMERIC
@attribute 120):телефон_фон NUMERIC
@attribute 121):издеваться NUMERIC
@attribute 122):спина NUMERIC
@attribute 123):статья NUMERIC
@attribute 124):суд_судить NUMERIC
@attribute 125):обязанность_отмечать_желание_раз_состав_увеличиваться_менеджмент_сп_быть_рождаться_причина_бросать_покидать_компромисс_решение_сообщение_продлевать_отклонять_оканчивать_место_сделка_пост_приобретать_предполагаться_принимать_вырастать_сформировывать_пакет_преимущество_показатель_исполнять_рост_полгода_доля_нацеленность_назначать_источник_вклад_деятельность_предложение_позиционировать_случай_позволять_входить_количество_развитие_возглавлять_уходить_подчеркивать_работа_поддержка_фото_избегать_занимать_карьера_конфликт_рынок_связь_пояснять_добавлять_вице-президент_разрушать_телекоммуникация_позиция_кандидат_размер_достигать_покупка_продолжать_поступать_база_прочить_бизнес_контракт_объединять_вызов_укреплять_уход_выкупать_глава_начинать NUMERIC
@attribute 126):Страшнов_Дмитрий_президент NUMERIC
@attribute 127):Дина_человек_манфрединять_женщина_земля_японец_айова_жительница_Риккардо_Дзироэмон_планета_Кимура_муж_год_житель_штат NUMERIC
@attribute 128):ребенок_Дина_манфрединять NUMERIC
@attribute 129):внук_логнуть_Лори_праправнук_внучка_правнук NUMERIC
@attribute 130):отделение_итар-тасс_город NUMERIC
@attribute 131):де-мойн_Сша_кетанго_город_Италия_штат_айова NUMERIC
@attribute 132):рекорд_рекордсмен NUMERIC
@attribute 133):безопасность_отмечать_зона_подписывать_торговля_соглашение_продолжение_быть_приходиться_заявлять_занимать_участие_рынок_либерализация_период_признание_иметься_обеспечивать_проходить_граница_интеграция_скобка_помещение_факт_новость_сближать NUMERIC
@attribute 134):умирать NUMERIC
@attribute 135):жить NUMERIC
@attribute 136):скончаться NUMERIC
@attribute 137):смерть_мера NUMERIC
@attribute 138):перевозка_заказывать_создавать_бизнес-план_уведомлять_следствие_мошенничество_подписка_быть_возбуждение_Россия_подробность_обвиняемый_отправлять_договор_дело_получать_заключать_оборудование_заявка_убеждать_грузоперевозка_вести_телефон_версия_расчет_хищение_обвинять_твиттер_услуга_область_сообщать_бизнес_Москва_внимание_деятельность_причастность_написать_возбуждать_учредитель NUMERIC
@attribute 139):дмитровка NUMERIC
@attribute 140):телефон_адрес_ул NUMERIC
@attribute 141):функционал_поддержка NUMERIC
@attribute 142):отключать NUMERIC
@attribute 143):воспользоваться NUMERIC
@attribute 144):ребенок_министр_Яковлев_минобразование_образование_Дмитрий_Ливанов_Россия_Дима_закон_глава NUMERIC
@attribute 145):Сша_россиянин_Россия NUMERIC
@attribute 146):Concept146 NUMERIC
@attribute 147):Михай_либерал_Гимп_эксперт_лидер NUMERIC
@attribute 148):дунгачиу_Кишинев NUMERIC
@attribute 149):днестр_отделяться_означать_пост_Ес_издание NUMERIC
@attribute 150):Молдавия_евросоюз_Ес NUMERIC
@attribute 151):республика_Приднестровье NUMERIC
@attribute 152):Лебедев_Р_Денис_колумбиец_боксер NUMERIC
@attribute 153):Марк_эстрада_Жан_версия_Колумбия_представитель_чемпион_мир_монроз_сильгадо_сантандер_вальтер_француз_Эдуард NUMERIC
@attribute 154):панамец_соотечественник_Гильермо_Джонс NUMERIC
@attribute 155):спорт_ассоциация_организация_Р_боксер NUMERIC
@attribute 156):Москва_сантандер_Колумбия_организация_боксер_сильгадо NUMERIC
@attribute 157):нокаут_титул NUMERIC
@attribute 158):крокус NUMERIC
@attribute 159):выходить_являться_открываться_уведомление_сдавать_ступень_корректировка_емкость_квт_полагать_момент_счет_транспондер_состояться_выход_стояние_управление_результат_передавать_находиться_происходить_точка_фиксировать_разговор_перевод_приходиться_заверять_выведение_изготавливать_снижение_испытание_репортер_возникновение_маневр_оставаться_добираться_позволять_авария_формировать_колонка_подчеркивать_нагрузка_передача_работа_становиться_продвигаться_застраховывать_беседа_слово_отказ_ситуация_определять_час_диапазон_эстафета_позиция_антенна_запуск_заниматься_носитель_совершать_выполнять_потратить_стартовать_сообщать_интерес_зависеть_отрабатывать_информация_сдача_говорить_сложность NUMERIC
@attribute 160):защищать NUMERIC
@attribute 161):шоу NUMERIC
@attribute 162):встреча NUMERIC
@attribute 163):вес NUMERIC
@attribute 164):очки NUMERIC
@attribute 165):чемпион NUMERIC
@attribute 166):сити NUMERIC
@attribute 167):побеждать NUMERIC
@attribute 168):репортаж NUMERIC
@attribute 169):уклоняться NUMERIC
@attribute 170):подготавливаться NUMERIC
@attribute 171):источник_собеседник_агентство_орган NUMERIC
@attribute 172):интерфакс_орган NUMERIC
@attribute 173):помощь_группа_агентство NUMERIC
@attribute 174):поселок_Москва_коммунарка_округ NUMERIC
@attribute 175):ссылка NUMERIC
@attribute 176):создавать_отмечать_являться_ремонт_озвучиваться_пользоваться_машина_карта_сервис_сообщение_присутствовать_голос_канал_работать_автомобилист_приложение_находиться_водитель_влияние_система_сайт_возможность_зарабатывать_смартфон_замечать_автомобиль_магистраль_оповещать_режим_приходить_прерывать NUMERIC
@attribute 177):обновлять NUMERIC
@attribute 178):Concept178 NUMERIC
@attribute 179):Й_семья_член NUMERIC
@attribute 180):Concept180 NUMERIC
@attribute 181):человек_летнимать_Йоханссон_похититель_Мила_хакер_Чейня_флорида_Кристофер_Кунис_актриса_Скарлетт_снимок_житель NUMERIC
@attribute 182):певица_Кристина_агилер_публика NUMERIC
@attribute 183):Concept183 NUMERIC
@attribute 184):следствие_суд_фбр_Лос-анджелес NUMERIC
@attribute 185):приговаривать_приговор NUMERIC
@attribute 186):тюрьма NUMERIC
@attribute 187):выходить_желание_являться_число_карта_быть_повод_шумиха_свобода_постанавливать_погибать_адрес_выражать_залог_бойня_запись_момент_расстреливать_единица_сказать_арестовывать_появляться_комментарий_уставать_результат_передавать_отмечаться_опубликовывать_пойти_содержаться_данные_сеть_мочь_написать_конфисковать_угроза NUMERIC
@attribute 188):случай_ресурс_луч_производитель_касаться_ямал_быть_орбита_оказываться_ракета_эксплуатация_ход_мгц_перерасход_оказывать_уточнять_спутник_производить_начинаться_убыток_топливо_схема_срок_аппарат_импульс_мощность_проходить_включение_новость_протон_двигатель_рефлектор NUMERIC
@attribute 189):узел_перепрограммировать_методика_кардиомиоцит_сердце_мышь_получать_клетка_качество_строение_год_Р_Лос-анджелес_коллега_сердцебиение NUMERIC
@attribute 190):Гена_помощь_ген_ученый_пациент NUMERIC
@attribute 191):исследователь_институт_центр_Лос-анджелес NUMERIC
@attribute 192):институт_журнал_центр NUMERIC
@attribute 193):бизнес_Игорь_заместитель_директор_кот_Г_планирование_маркетинг_Д_маневр NUMERIC
@attribute 194):руководитель_см_Алексей_роскосмос_служба_Кузнецов_Д_пресс-служба NUMERIC
@attribute 195):см_М_согаз_бриз_роскосмос_Г_служба_блок_компания_пресс-служба NUMERIC
@attribute 196):Concept196 NUMERIC
@attribute 197):Concept197 NUMERIC
@attribute 198):Concept198 NUMERIC
@attribute 199):Concept199 NUMERIC
@attribute 200):снг_Европа NUMERIC
@attribute 201):расследование NUMERIC
@attribute 202):Максим_заместитель_автомобиль_Ликсутов_столица_мэр_транспорт_департамент_глава NUMERIC
@attribute 203):датчик_Москва_тысяча_устанавливать_чиновник NUMERIC
@attribute 204):сообщение_канал NUMERIC
@attribute 205):известие_транспорт_департамент NUMERIC
@attribute 206):Москва_город_столица NUMERIC
@attribute 207):убийство_публикация_обыск_происходить_задерживать_быть_арест_становиться_повод_сообщать_сообщение_изымать_ход_стрельба_стрелять_арестовывать_угроза_сообщаться_самоубийство NUMERIC
@attribute 208):радио_ситуация_радиоприемник_передавать_информация_передача_радиостанция NUMERIC
@attribute 209):данные NUMERIC
@attribute 210):место NUMERIC
@attribute 211):пробка NUMERIC
@attribute 212):глушить_глушиться NUMERIC
@attribute 213):быть NUMERIC
@attribute 214):Concept214 NUMERIC
@attribute 215):угонщик NUMERIC
@attribute 216):человек NUMERIC
@attribute 217):ребенок_сотрудник_учащийся_школа_мужчина_школьник NUMERIC
@attribute 218):полиция_Лос-анджелес NUMERIC
@attribute 219):Коннектикут_учащийся_школа_начинать NUMERIC
@attribute 220):индиана_Лос-анджелес NUMERIC
@attribute 221):Теннесси_сенат NUMERIC
@attribute 222):Коннектикут_риджфилд_американец_власть_город_штат NUMERIC
@attribute 223):оружие NUMERIC
@attribute 224):человек_мид_Франция_глава NUMERIC
@attribute 225):Дамаск_Франция NUMERIC
@attribute 226):режим_предсказывать_конец NUMERIC
@attribute 227):погибать_лагерь NUMERIC
@attribute 228):Concept228 NUMERIC
@attribute 229):Concept229 NUMERIC
@attribute 230):Concept230 NUMERIC
@attribute 231):Николай_Никифоров_коммуникация_министр_радиочастота_частота_связь_комиссия_член NUMERIC
@attribute 232):роскомнадзор_представитель_надзор_служба_Г_глава NUMERIC
@attribute 233):Жаров_Александр NUMERIC
@attribute 234):Concept234 NUMERIC
@attribute 235):Алексей_оппозиционер_представитель_компания NUMERIC
@attribute 236):Concept236 NUMERIC
@attribute 237):Олег_портал_посетитель NUMERIC
@attribute 238):Ск_компания NUMERIC
@attribute 239):Абна_капитал NUMERIC
@attribute 240):предприятие_кировлес_Ск NUMERIC
@attribute 241):Ооо_фирма_агентство NUMERIC
@attribute 242):мужчина NUMERIC
@attribute 243):человек_Смит_город_полиция_представитель_Андрю_фбр_ребенок_огайо_спрингфилд_сотрудник_житель_штат NUMERIC
@attribute 244):Бангаян_отец_подросток_Бангаяна_кайло NUMERIC
@attribute 245):Коннектикут_пресса_Смит_ассошиэйтед_Сша_полиция_агентство_суд_орган_школа_Андрю_фбр_штат NUMERIC
@attribute 246):Коннектикут_Коламбия_огайо_Калифорния_спрингфилд_Москва_Теннесси_Сша_город_власть_штат NUMERIC
@attribute 247):задерживать NUMERIC

@data
3.000015586009156,3.0020909059762877,2.000279771889855,2.0131491074955834,72.0,2.145868215243904,6.23741615815221,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.720601812257389,4.06716655127333,37.071559827852475,12.909599163310444,2.2366965612935448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
